order_id,order_date,order_customer_id,order_status
43111,31:02.1,7170,COMPLETE
43112,31:02.1,569,PENDING
43113,31:02.1,10849,COMPLETE
43114,31:02.1,5140,PENDING_PAYMENT
43115,31:02.1,7001,COMPLETE
43116,31:02.1,8094,PENDING_PAYMENT
43117,31:02.1,10061,CLOSED
43118,31:02.1,8459,COMPLETE
43119,31:02.1,6325,PENDING
43120,31:02.1,194,PENDING_PAYMENT
43121,31:02.1,4333,CANCELED
43122,31:02.1,8565,CLOSED
43123,31:02.1,8420,PENDING_PAYMENT
43124,31:02.1,10654,CLOSED
43125,31:02.1,262,COMPLETE
43126,31:02.1,8374,SUSPECTED_FRAUD
43127,31:02.1,7594,COMPLETE
43128,31:02.1,5201,PENDING_PAYMENT
43129,31:02.1,1375,PENDING_PAYMENT
43130,31:02.1,2662,COMPLETE
43131,31:02.1,8002,PENDING
43132,31:02.1,3297,COMPLETE
43133,31:02.1,1205,PROCESSING
43134,31:02.1,5230,PENDING_PAYMENT
43135,31:02.1,11907,ON_HOLD
43136,31:02.1,6162,PROCESSING
43137,31:02.1,6803,COMPLETE
43138,31:02.1,4450,ON_HOLD
43139,31:02.1,12007,CANCELED
43140,31:02.1,5839,CLOSED
43141,31:02.1,8339,COMPLETE
43142,31:02.1,9296,PROCESSING
43143,31:02.1,11544,PENDING_PAYMENT
43144,31:02.1,7086,PENDING_PAYMENT
43145,31:02.1,502,PENDING_PAYMENT
43146,31:02.1,5099,PENDING_PAYMENT
43147,31:02.1,7315,COMPLETE
43148,31:02.1,12109,PROCESSING
43149,31:02.1,3903,PROCESSING
43150,31:02.1,1261,COMPLETE
43151,31:02.1,3314,PENDING_PAYMENT
43152,31:02.1,7398,COMPLETE
43153,31:02.1,2294,PENDING_PAYMENT
43154,31:02.1,2619,PENDING_PAYMENT
43155,31:02.1,10579,COMPLETE
43156,31:02.1,115,PENDING_PAYMENT
43157,31:02.1,1662,PROCESSING
43158,31:02.1,5128,COMPLETE
43159,31:02.1,6637,COMPLETE
43160,31:02.1,3222,CLOSED
43161,31:02.1,5992,PENDING_PAYMENT
43162,31:02.1,10972,PENDING
43163,31:02.1,3985,SUSPECTED_FRAUD
43164,31:02.1,1437,CLOSED
43165,31:02.1,6146,CLOSED
43166,31:02.1,8120,PENDING_PAYMENT
43167,31:02.1,1609,COMPLETE
43168,31:02.1,4443,COMPLETE
43169,31:02.1,4843,COMPLETE
43170,31:02.1,5223,COMPLETE
43171,31:02.1,6973,PROCESSING
43172,31:02.1,2300,COMPLETE
43173,31:02.1,1325,COMPLETE
43174,31:02.1,6581,PENDING_PAYMENT
43175,31:02.1,159,COMPLETE
43176,31:02.1,4128,COMPLETE
43177,31:02.1,5038,COMPLETE
43178,31:02.1,10432,CLOSED
43179,31:02.1,10307,PENDING_PAYMENT
43180,31:02.1,7005,PENDING_PAYMENT
43181,31:02.1,8328,ON_HOLD
43182,31:02.1,11061,SUSPECTED_FRAUD
43183,31:02.1,2630,PENDING
43184,31:02.1,12204,CLOSED
43185,31:02.1,9556,CLOSED
43186,31:02.1,1962,PENDING_PAYMENT
43187,31:02.1,8785,COMPLETE
43188,31:02.1,10002,PROCESSING
43189,31:02.1,5840,PENDING
43190,31:02.1,4631,PENDING_PAYMENT
43191,31:02.1,9901,PAYMENT_REVIEW
43192,31:02.1,3741,PROCESSING
43193,31:02.1,11120,CANCELED
43194,31:02.1,4273,COMPLETE
43195,31:02.1,7947,COMPLETE
43196,31:02.1,7980,COMPLETE
43197,31:02.1,8861,COMPLETE
43198,31:02.1,2485,PENDING
43199,31:02.1,9415,ON_HOLD
43200,31:02.1,2454,CLOSED
43201,31:02.1,5569,CLOSED
43202,31:02.1,7283,ON_HOLD
43203,31:02.1,8941,COMPLETE
43204,31:02.1,2967,PENDING_PAYMENT
43205,31:02.1,8012,COMPLETE
43206,31:02.1,682,COMPLETE
43207,31:02.1,9401,ON_HOLD
43208,31:02.1,8290,COMPLETE
43209,31:02.1,6099,PENDING_PAYMENT
43210,31:02.1,4113,PENDING_PAYMENT
43211,31:02.1,10648,COMPLETE
43212,31:02.1,6859,PENDING_PAYMENT
43213,31:02.1,1704,COMPLETE
43214,31:02.1,2477,PROCESSING
43215,31:02.1,11807,CLOSED
43216,31:02.1,8871,PENDING
43217,31:02.1,6472,CLOSED
43218,31:02.1,9748,COMPLETE
43219,31:02.1,10518,COMPLETE
43220,31:02.1,1040,COMPLETE
43221,31:02.1,11195,PENDING
43222,31:02.1,10695,PROCESSING
43223,31:02.1,3551,PROCESSING
43224,31:02.1,4785,CLOSED
43225,31:02.1,9694,COMPLETE
43226,31:02.1,9277,COMPLETE
43227,31:02.1,11565,COMPLETE
43228,31:02.1,4960,COMPLETE
43229,31:02.1,8656,ON_HOLD
43230,31:02.1,8777,PENDING_PAYMENT
43231,31:02.1,3175,COMPLETE
43232,31:02.1,391,PROCESSING
43233,31:02.1,511,PENDING_PAYMENT
43234,31:02.1,9990,PENDING_PAYMENT
43235,31:02.1,1377,PROCESSING
43236,31:02.1,3297,PENDING_PAYMENT
43237,31:02.1,601,PENDING_PAYMENT
43238,31:02.1,3742,PENDING_PAYMENT
43239,31:02.1,1968,COMPLETE
43240,31:02.1,7937,COMPLETE
43241,31:02.1,1848,COMPLETE
43242,31:02.1,7610,PENDING_PAYMENT
43243,31:02.1,5657,SUSPECTED_FRAUD
43244,31:02.1,2754,PROCESSING
43245,31:02.1,3380,CLOSED
43246,31:02.1,2496,COMPLETE
43247,31:02.1,1917,COMPLETE
43248,31:02.1,5702,COMPLETE
43249,31:02.1,8421,PENDING
43250,31:02.1,4738,COMPLETE
43251,31:02.1,8084,PENDING
43252,31:02.1,12286,PENDING_PAYMENT
43253,31:02.1,10273,PENDING
43254,31:02.1,10194,PENDING_PAYMENT
43255,31:02.1,12170,PENDING_PAYMENT
43256,31:02.1,6887,SUSPECTED_FRAUD
43257,31:02.1,4062,COMPLETE
43258,31:02.1,2395,COMPLETE
43259,31:02.1,11907,PROCESSING
43260,31:02.1,5292,PENDING_PAYMENT
43261,31:02.1,2623,COMPLETE
43262,31:02.1,56,PENDING_PAYMENT
43263,31:02.1,6521,CLOSED
43264,31:02.1,5086,ON_HOLD
43265,31:02.1,8337,PROCESSING
43266,31:02.1,5329,PROCESSING
43267,31:02.1,9183,COMPLETE
43268,31:02.1,6670,PROCESSING
43269,31:02.1,1653,COMPLETE
43270,31:02.1,3483,PROCESSING
43271,31:02.1,10296,PROCESSING
43272,31:02.1,9673,ON_HOLD
43273,31:02.1,2626,CLOSED
43274,31:02.1,5638,COMPLETE
43275,31:02.1,2651,PROCESSING
43276,31:02.1,7965,COMPLETE
43277,31:02.1,4280,PENDING_PAYMENT
43278,31:02.1,898,COMPLETE
43279,31:02.1,5966,PENDING_PAYMENT
43280,31:02.1,6620,PENDING
43281,31:02.1,1057,PENDING_PAYMENT
43282,31:02.1,10533,COMPLETE
43283,31:02.1,9347,ON_HOLD
43284,31:02.1,10408,PENDING_PAYMENT
43285,31:02.1,9145,PENDING
43286,31:02.1,5194,PENDING_PAYMENT
43287,31:02.1,2366,CLOSED
43288,31:02.1,11657,PENDING_PAYMENT
43289,31:02.1,4001,CLOSED
43290,31:02.1,12093,PENDING_PAYMENT
43291,31:02.1,11834,CLOSED
43292,31:02.1,11180,ON_HOLD
43293,31:02.1,8526,PENDING_PAYMENT
43294,31:02.1,7812,COMPLETE
43295,31:02.1,59,COMPLETE
43296,31:02.1,3601,COMPLETE
43297,31:02.1,1117,PENDING_PAYMENT
43298,31:02.1,5534,CLOSED
43299,31:02.1,3122,COMPLETE
43300,31:02.1,11828,PENDING_PAYMENT
43301,31:02.1,1833,CLOSED
43302,31:02.1,9202,PROCESSING
43303,31:02.1,2904,CLOSED
43304,31:02.1,12345,ON_HOLD
43305,31:02.1,1349,CLOSED
43306,31:02.1,5756,PENDING
43307,31:02.1,10150,SUSPECTED_FRAUD
43308,31:02.1,2257,COMPLETE
43309,31:02.1,9035,PENDING
43310,31:02.1,3603,SUSPECTED_FRAUD
43311,31:02.1,3369,COMPLETE
43312,31:02.1,7273,PENDING_PAYMENT
43313,31:02.1,4579,COMPLETE
43314,31:02.1,5952,PROCESSING
43315,31:02.1,4439,ON_HOLD
43316,31:02.1,5758,PENDING
43317,31:02.1,10550,PENDING
43318,31:02.1,7905,PENDING_PAYMENT
43319,31:02.1,2838,COMPLETE
43320,31:02.1,1624,PROCESSING
43321,31:02.1,1603,PENDING
43322,31:02.1,6312,COMPLETE
43323,31:02.1,7238,PENDING_PAYMENT
43324,31:02.1,6817,PROCESSING
43325,31:02.1,10555,PENDING_PAYMENT
43326,31:02.1,11345,COMPLETE
43327,31:02.1,11397,ON_HOLD
43328,31:02.1,4629,PROCESSING
43329,31:02.1,11514,COMPLETE
43330,31:02.1,4386,COMPLETE
43331,31:02.1,9133,COMPLETE
43332,31:02.1,10498,PENDING_PAYMENT
43333,31:02.1,11220,COMPLETE
43334,31:02.1,12174,PENDING_PAYMENT
43335,31:02.1,878,PENDING_PAYMENT
43336,31:02.1,1264,ON_HOLD
43337,31:02.1,2322,PENDING
43338,31:02.1,7751,ON_HOLD
43339,31:02.1,8534,COMPLETE
43340,31:02.1,8610,PROCESSING
43341,31:02.1,7501,PROCESSING
43342,31:02.1,7382,COMPLETE
43343,31:02.1,841,COMPLETE
43344,31:02.1,3218,PENDING_PAYMENT
43345,31:02.1,4315,SUSPECTED_FRAUD
43346,31:02.1,6961,COMPLETE
43347,31:02.1,7993,ON_HOLD
43348,31:02.1,10732,CLOSED
43349,31:02.1,5497,PROCESSING
43350,31:02.1,10371,COMPLETE
43351,31:02.1,4523,COMPLETE
43352,31:02.1,9679,COMPLETE
43353,31:02.1,5149,PENDING_PAYMENT
43354,31:02.1,6780,ON_HOLD
43355,31:02.1,1529,PENDING_PAYMENT
43356,31:02.1,12379,CLOSED
43357,31:02.1,5084,PENDING_PAYMENT
43358,31:02.1,11769,PENDING_PAYMENT
43359,31:02.1,6827,COMPLETE
43360,31:02.1,9709,COMPLETE
43361,31:02.1,2383,COMPLETE
43362,31:02.1,11881,COMPLETE
43363,31:02.1,5298,PENDING_PAYMENT
43364,31:02.1,5002,PENDING
43365,31:02.1,4946,PENDING_PAYMENT
43366,31:02.1,12131,ON_HOLD
43367,31:02.1,4916,COMPLETE
43368,31:02.1,7655,PROCESSING
43369,31:02.1,3034,PENDING
43370,31:02.1,9291,COMPLETE
43371,31:02.1,11254,ON_HOLD
43372,31:02.1,8178,COMPLETE
43373,31:02.1,7356,CLOSED
43374,31:02.1,1385,PENDING_PAYMENT
43375,31:02.1,3250,ON_HOLD
43376,31:02.1,11266,ON_HOLD
43377,31:02.1,3348,COMPLETE
43378,31:02.1,4961,COMPLETE
43379,31:02.1,10730,PROCESSING
43380,31:02.1,7042,PENDING_PAYMENT
43381,31:02.1,2320,PENDING_PAYMENT
43382,31:02.1,3157,PENDING_PAYMENT
43383,31:02.1,10284,ON_HOLD
43384,31:02.1,3360,PENDING_PAYMENT
43385,31:02.1,4958,PROCESSING
43386,31:02.1,8258,PENDING
43387,31:02.1,6435,PENDING_PAYMENT
43388,31:02.1,7502,CLOSED
43389,31:02.1,4930,PENDING_PAYMENT
43390,31:02.1,796,PENDING_PAYMENT
43391,31:02.1,10601,COMPLETE
43392,31:02.1,8603,PROCESSING
43393,31:02.1,12337,COMPLETE
43394,31:02.1,4737,CLOSED
43395,31:02.1,5692,CANCELED
43396,31:02.1,1170,PENDING
43397,31:02.1,11069,COMPLETE
43398,31:02.1,7819,CLOSED
43399,31:02.1,16,COMPLETE
43400,31:02.1,10178,PENDING_PAYMENT
43401,31:02.1,7419,COMPLETE
43402,31:02.1,8595,PENDING_PAYMENT
43403,31:02.1,11708,PROCESSING
43404,31:02.1,2057,COMPLETE
43405,31:02.1,8364,PENDING_PAYMENT
43406,31:02.1,4760,COMPLETE
43407,31:02.1,750,COMPLETE
43408,31:02.1,12062,PENDING
43409,31:02.1,4115,CLOSED
43410,31:02.1,6801,CLOSED
43411,31:02.1,3161,PENDING_PAYMENT
43412,31:02.1,5652,COMPLETE
43413,31:02.1,9652,PENDING_PAYMENT
43414,31:02.1,3111,PENDING_PAYMENT
43415,31:02.1,9544,CLOSED
43416,31:02.1,11032,COMPLETE
43417,31:02.1,985,PENDING_PAYMENT
43418,31:02.1,8554,PENDING
43419,31:02.1,917,PENDING_PAYMENT
43420,31:02.1,11348,PENDING_PAYMENT
43421,31:02.1,5989,COMPLETE
43422,31:02.1,10803,PENDING_PAYMENT
43423,31:02.1,10799,PENDING_PAYMENT
43424,31:02.1,5118,COMPLETE
43425,31:02.1,8211,PENDING_PAYMENT
43426,31:02.1,3508,COMPLETE
43427,31:02.1,7990,COMPLETE
43428,31:02.1,986,PENDING
43429,31:02.1,10020,PENDING_PAYMENT
43430,31:02.1,468,PENDING
43431,31:02.1,9808,COMPLETE
43432,31:02.1,12170,CANCELED
43433,31:02.1,8034,PENDING_PAYMENT
43434,31:02.1,3704,PENDING_PAYMENT
43435,31:02.1,4744,CLOSED
43436,31:02.1,4513,COMPLETE
43437,31:02.1,11643,ON_HOLD
43438,31:02.1,9028,PENDING_PAYMENT
43439,31:02.1,2193,COMPLETE
43440,31:02.1,3810,COMPLETE
43441,31:02.1,1508,COMPLETE
43442,31:02.1,9987,COMPLETE
43443,31:02.1,6086,COMPLETE
43444,31:02.1,4515,PENDING_PAYMENT
43445,31:02.1,989,COMPLETE
43446,31:02.1,6443,ON_HOLD
43447,31:02.1,4967,CLOSED
43448,31:02.1,1806,PENDING_PAYMENT
43449,31:02.1,6837,COMPLETE
43450,31:02.1,11671,CANCELED
43451,31:02.1,971,PENDING
43452,31:02.1,5897,PENDING_PAYMENT
43453,31:02.1,9330,CLOSED
43454,31:02.1,8829,COMPLETE
43455,31:02.1,5317,CLOSED
43456,31:02.1,3535,CLOSED
43457,31:02.1,9326,PENDING_PAYMENT
43458,31:02.1,9002,CLOSED
43459,31:02.1,391,PROCESSING
43460,31:02.1,4819,COMPLETE
43461,31:02.1,1209,PENDING
43462,31:02.1,8468,PENDING_PAYMENT
43463,31:02.1,6472,ON_HOLD
43464,31:02.1,10383,COMPLETE
43465,31:02.1,3697,PROCESSING
43466,31:02.1,1496,CANCELED
43467,31:02.1,5283,COMPLETE
43468,31:02.1,10219,PROCESSING
43469,31:02.1,3646,COMPLETE
43470,31:02.1,7243,COMPLETE
43471,31:02.1,105,COMPLETE
43472,31:02.1,2452,PENDING
43473,31:02.1,345,PROCESSING
43474,31:02.1,9778,COMPLETE
43475,31:02.1,11814,COMPLETE
43476,31:02.1,997,PROCESSING
43477,31:02.1,458,PENDING_PAYMENT
43478,31:02.1,6237,COMPLETE
43479,31:02.1,2889,COMPLETE
43480,31:02.1,8766,PROCESSING
43481,31:02.1,9763,COMPLETE
43482,31:02.1,7779,SUSPECTED_FRAUD
43483,31:02.1,11487,PENDING_PAYMENT
43484,31:02.1,2136,COMPLETE
43485,31:02.1,625,PENDING_PAYMENT
43486,31:02.1,10369,COMPLETE
43487,31:02.1,1574,CLOSED
43488,31:02.1,11670,PENDING
43489,31:02.1,9351,PROCESSING
43490,31:02.1,5044,PENDING
43491,31:02.1,7542,COMPLETE
43492,31:02.1,4320,COMPLETE
43493,31:02.1,5972,COMPLETE
43494,31:02.1,9205,SUSPECTED_FRAUD
43495,31:02.1,1970,PENDING_PAYMENT
43496,31:02.1,818,PENDING_PAYMENT
43497,31:02.1,11462,COMPLETE
43498,31:02.1,6656,PROCESSING
43499,31:02.1,7508,COMPLETE
43500,31:02.1,6929,PROCESSING
43501,31:02.1,7139,PENDING
43502,31:02.1,9227,PENDING_PAYMENT
43503,31:02.1,1486,PENDING
43504,31:02.1,1582,PENDING_PAYMENT
43505,31:02.1,10144,COMPLETE
43506,31:02.1,12176,CLOSED
43507,31:02.1,1930,COMPLETE
43508,31:02.1,6885,COMPLETE
43509,31:02.1,4100,PENDING
43510,31:02.1,8226,COMPLETE
43511,31:02.1,9031,COMPLETE
43512,31:02.1,7049,CANCELED
43513,31:02.1,3569,PENDING_PAYMENT
43514,31:02.1,2622,PENDING_PAYMENT
43515,31:02.1,9666,COMPLETE
43516,31:02.1,1865,PROCESSING
43517,31:02.1,11759,PROCESSING
43518,31:02.1,6451,CLOSED
43519,31:02.1,10386,PROCESSING
43520,31:02.1,8156,COMPLETE
43521,31:02.1,8995,PENDING
43522,31:02.1,11040,PENDING_PAYMENT
43523,31:02.1,3634,COMPLETE
43524,31:02.1,1544,COMPLETE
43525,31:02.1,11194,CLOSED
43526,31:02.1,3501,PROCESSING
43527,31:02.1,9598,PROCESSING
43528,31:02.1,7553,PROCESSING
43529,31:02.1,5466,PAYMENT_REVIEW
43530,31:02.1,9802,CLOSED
43531,31:02.1,10530,COMPLETE
43532,31:02.1,1438,COMPLETE
43533,31:02.1,5919,COMPLETE
43534,31:02.1,3199,PENDING_PAYMENT
43535,31:02.1,1689,PENDING
43536,31:02.1,9971,COMPLETE
43537,31:02.1,11999,COMPLETE
43538,31:02.1,8535,SUSPECTED_FRAUD
43539,31:02.1,11398,CLOSED
43540,31:02.1,2825,ON_HOLD
43541,31:02.1,2805,COMPLETE
43542,31:02.1,7664,COMPLETE
43543,31:02.1,1272,COMPLETE
43544,31:02.1,3375,COMPLETE
43545,31:02.1,7938,COMPLETE
43546,31:02.1,10782,COMPLETE
43547,31:02.1,5755,PENDING_PAYMENT
43548,31:02.1,10049,CLOSED
43549,31:02.1,9077,COMPLETE
43550,31:02.1,4308,PENDING
43551,31:02.1,1191,SUSPECTED_FRAUD
43552,31:02.1,3663,PENDING_PAYMENT
43553,31:02.1,6168,COMPLETE
43554,31:02.1,3549,COMPLETE
43555,31:02.1,6898,CLOSED
43556,31:02.1,11046,PENDING_PAYMENT
43557,31:02.1,7252,PROCESSING
43558,31:02.1,387,COMPLETE
43559,31:02.1,5024,COMPLETE
43560,31:02.1,3378,PENDING
43561,31:02.1,5089,PENDING
43562,31:02.1,9468,PROCESSING
43563,31:02.1,1671,COMPLETE
43564,31:02.1,8062,PENDING_PAYMENT
43565,31:02.1,6017,COMPLETE
43566,31:02.1,1489,PENDING_PAYMENT
43567,31:02.1,226,COMPLETE
43568,31:02.1,7344,PROCESSING
43569,31:02.1,5815,COMPLETE
43570,31:02.1,8357,COMPLETE
43571,31:02.1,11330,PENDING_PAYMENT
43572,31:02.1,7717,COMPLETE
43573,31:02.1,9251,CLOSED
43574,31:02.1,7265,ON_HOLD
43575,31:02.1,5815,COMPLETE
43576,31:02.1,10311,PROCESSING
43577,31:02.1,5689,COMPLETE
43578,31:02.1,9555,COMPLETE
43579,31:02.1,1849,PROCESSING
43580,31:02.1,1861,PENDING_PAYMENT
43581,31:02.1,4928,COMPLETE
43582,31:02.1,8664,CANCELED
43583,31:02.1,1294,PAYMENT_REVIEW
43584,31:02.1,4912,COMPLETE
43585,31:02.1,1046,PENDING_PAYMENT
43586,31:02.1,325,PENDING
43587,31:02.1,8633,COMPLETE
43588,31:02.1,8902,PENDING_PAYMENT
43589,31:02.1,9935,PENDING_PAYMENT
43590,31:02.1,10669,CLOSED
43591,31:02.1,1502,PROCESSING
43592,31:02.1,10163,PENDING_PAYMENT
43593,31:02.1,4331,COMPLETE
43594,31:02.1,7935,CLOSED
43595,31:02.1,7724,PROCESSING
43596,31:02.1,66,COMPLETE
43597,31:02.1,11850,PENDING
43598,31:02.1,3740,COMPLETE
43599,31:02.1,5474,CANCELED
43600,31:02.1,2084,COMPLETE
43601,31:02.1,8300,PENDING_PAYMENT
43602,31:02.1,6917,COMPLETE
43603,31:02.1,6642,PENDING_PAYMENT
43604,31:02.1,3486,ON_HOLD
43605,31:02.1,938,PROCESSING
43606,31:02.1,2683,PROCESSING
43607,31:02.1,2468,COMPLETE
43608,31:02.1,6231,ON_HOLD
43609,31:02.1,7535,ON_HOLD
43610,31:02.1,12406,PROCESSING
43611,31:02.1,5306,PENDING_PAYMENT
43612,31:02.1,3981,PENDING_PAYMENT
43613,31:02.1,9875,COMPLETE
43614,31:02.1,8664,PENDING_PAYMENT
43615,31:02.1,7758,COMPLETE
43616,31:02.1,7779,PROCESSING
43617,31:02.1,3356,PROCESSING
43618,31:02.1,1874,PENDING_PAYMENT
43619,31:02.1,9761,COMPLETE
43620,31:02.1,9667,ON_HOLD
43621,31:02.1,6299,CANCELED
43622,31:02.1,9754,PROCESSING
43623,31:02.1,11414,COMPLETE
43624,31:02.1,8912,PENDING_PAYMENT
43625,31:02.1,10955,PENDING_PAYMENT
43626,31:02.1,7365,CLOSED
43627,31:02.1,2729,PROCESSING
43628,31:02.1,9702,COMPLETE
43629,31:02.1,10465,PENDING_PAYMENT
43630,31:02.1,11619,ON_HOLD
43631,31:02.1,1776,PENDING_PAYMENT
43632,31:02.1,12072,COMPLETE
43633,31:02.1,2208,COMPLETE
43634,31:02.1,3007,COMPLETE
43635,31:02.1,4740,CLOSED
43636,31:02.1,3259,COMPLETE
43637,31:02.1,10064,COMPLETE
43638,31:02.1,11063,COMPLETE
43639,31:02.1,11408,COMPLETE
43640,31:02.1,5429,PROCESSING
43641,31:02.1,10185,CLOSED
43642,31:02.1,6492,COMPLETE
43643,31:02.1,5859,PENDING_PAYMENT
43644,31:02.1,7615,COMPLETE
43645,31:02.1,3840,PENDING
43646,31:02.1,8924,PENDING
43647,31:02.1,9302,PENDING_PAYMENT
43648,31:02.1,11329,COMPLETE
43649,31:02.1,8043,COMPLETE
43650,31:02.1,1738,COMPLETE
43651,31:02.1,5139,PENDING_PAYMENT
43652,31:02.1,3474,PENDING_PAYMENT
43653,31:02.1,9585,COMPLETE
43654,31:02.1,5227,PENDING_PAYMENT
43655,31:02.1,9945,CANCELED
43656,31:02.1,2270,PENDING_PAYMENT
43657,31:02.1,8902,CLOSED
43658,31:02.1,8602,COMPLETE
43659,31:02.1,3830,COMPLETE
43660,31:02.1,11489,PENDING_PAYMENT
43661,31:02.1,483,COMPLETE
43662,31:02.1,3159,PENDING_PAYMENT
43663,31:02.1,4410,PROCESSING
43664,31:02.1,4227,PENDING_PAYMENT
43665,31:02.1,3253,PENDING_PAYMENT
43666,31:02.1,569,PENDING_PAYMENT
43667,31:02.1,2811,COMPLETE
43668,31:02.1,8042,PENDING
43669,31:02.1,11357,PENDING_PAYMENT
43670,31:02.1,2037,COMPLETE
43671,31:02.1,10626,CLOSED
43672,31:02.1,4611,PENDING
43673,31:02.1,10526,COMPLETE
43674,31:02.1,5022,ON_HOLD
43675,31:02.1,4791,PENDING_PAYMENT
43676,31:02.1,5220,PENDING
43677,31:02.1,585,COMPLETE
43678,31:02.1,3094,COMPLETE
43679,31:02.1,11402,PROCESSING
43680,31:02.1,3838,PENDING_PAYMENT
43681,31:02.1,9432,PENDING
43682,31:02.1,883,COMPLETE
43683,31:02.1,10184,CLOSED
43684,31:02.1,10210,PENDING_PAYMENT
43685,31:02.1,10927,COMPLETE
43686,31:02.1,288,COMPLETE
43687,31:02.1,5828,PROCESSING
43688,31:02.1,11522,COMPLETE
43689,31:02.1,10081,PENDING
43690,31:02.1,7838,COMPLETE
43691,31:02.1,10541,PENDING_PAYMENT
43692,31:02.1,10798,PENDING_PAYMENT
43693,31:02.1,7661,ON_HOLD
43694,31:02.1,8364,PAYMENT_REVIEW
43695,31:02.1,9549,CLOSED
43696,31:02.1,1363,CLOSED
43697,31:02.1,7465,CLOSED
43698,31:02.1,8016,ON_HOLD
43699,31:02.1,11154,PROCESSING
43700,31:02.1,8862,COMPLETE
43701,31:02.1,12039,CANCELED
43702,31:02.1,1715,CLOSED
43703,31:02.1,11624,PENDING_PAYMENT
43704,31:02.1,1358,COMPLETE
43705,31:02.1,6375,PAYMENT_REVIEW
43706,31:02.1,12368,PROCESSING
43707,31:02.1,5130,COMPLETE
43708,31:02.1,9465,COMPLETE
43709,31:02.1,11061,COMPLETE
43710,31:02.1,3145,COMPLETE
43711,31:02.1,987,ON_HOLD
43712,31:02.1,726,COMPLETE
43713,31:02.1,9640,PROCESSING
43714,31:02.1,2532,COMPLETE
43715,31:02.1,4188,SUSPECTED_FRAUD
43716,31:02.1,4004,PENDING
43717,31:02.1,672,PENDING_PAYMENT
43718,31:02.1,2624,PROCESSING
43719,31:02.1,2402,PENDING_PAYMENT
43720,31:02.1,3140,PENDING_PAYMENT
43721,31:02.1,1731,COMPLETE
43722,31:02.1,662,SUSPECTED_FRAUD
43723,31:02.1,5026,COMPLETE
43724,31:02.1,808,COMPLETE
43725,31:02.1,4391,COMPLETE
43726,31:02.1,11632,COMPLETE
43727,31:02.1,8360,COMPLETE
43728,31:02.1,11065,COMPLETE
43729,31:02.1,11494,SUSPECTED_FRAUD
43730,31:02.1,7742,COMPLETE
43731,31:02.1,11114,CLOSED
43732,31:02.1,6991,COMPLETE
43733,31:02.1,5473,CLOSED
43734,31:02.1,671,PENDING_PAYMENT
43735,31:02.1,11430,PENDING_PAYMENT
43736,31:02.1,9532,COMPLETE
43737,31:02.1,664,CLOSED
43738,31:02.1,10184,COMPLETE
43739,31:02.1,2569,PENDING
43740,31:02.1,3753,COMPLETE
43741,31:02.1,2084,COMPLETE
43742,31:02.1,2756,PENDING_PAYMENT
43743,31:02.1,10950,COMPLETE
43744,31:02.1,2341,CLOSED
43745,31:02.1,3112,PENDING_PAYMENT
43746,31:02.1,10368,PENDING_PAYMENT
43747,31:02.1,5943,PENDING_PAYMENT
43748,31:02.1,2005,PENDING_PAYMENT
43749,31:02.1,2135,PENDING_PAYMENT
43750,31:02.1,6554,COMPLETE
43751,31:02.1,9523,COMPLETE
43752,31:02.1,8424,COMPLETE
43753,31:02.1,5475,PENDING_PAYMENT
43754,31:02.1,5856,CLOSED
43755,31:02.1,557,COMPLETE
43756,31:02.1,6011,PENDING_PAYMENT
43757,31:02.1,11761,COMPLETE
43758,31:02.1,488,COMPLETE
43759,31:02.1,420,COMPLETE
43760,31:02.1,4366,PENDING_PAYMENT
43761,31:02.1,5219,ON_HOLD
43762,31:02.1,9849,COMPLETE
43763,31:02.1,5699,COMPLETE
43764,31:02.1,3922,PROCESSING
43765,31:02.1,6263,PENDING
43766,31:02.1,5928,PENDING
43767,31:02.1,5011,CLOSED
43768,31:02.1,10675,COMPLETE
43769,31:02.1,11341,COMPLETE
43770,31:02.1,3496,PENDING_PAYMENT
43771,31:02.1,6075,PROCESSING
43772,31:02.1,5839,COMPLETE
43773,31:02.1,4374,COMPLETE
43774,31:02.1,9502,SUSPECTED_FRAUD
43775,31:02.1,11407,PENDING_PAYMENT
43776,31:02.1,4583,ON_HOLD
43777,31:02.1,4932,CLOSED
43778,31:02.1,6580,COMPLETE
43779,31:02.1,10598,COMPLETE
43780,31:02.1,3673,PENDING_PAYMENT
43781,31:02.1,12414,PENDING_PAYMENT
43782,31:02.1,10662,PAYMENT_REVIEW
43783,31:02.1,1413,COMPLETE
43784,31:02.1,9747,PENDING_PAYMENT
43785,31:02.1,11420,COMPLETE
43786,31:02.1,2001,PENDING_PAYMENT
43787,31:02.1,5908,PENDING
43788,31:02.1,2229,PENDING_PAYMENT
43789,31:02.1,3666,PENDING_PAYMENT
43790,31:02.1,628,CLOSED
43791,31:02.1,5691,PROCESSING
43792,31:02.1,11761,COMPLETE
43793,31:02.1,10374,PENDING_PAYMENT
43794,31:02.1,791,PENDING
43795,31:02.1,2690,COMPLETE
43796,31:02.1,6707,PAYMENT_REVIEW
43797,31:02.1,9032,CLOSED
43798,31:02.1,6226,CANCELED
43799,31:02.1,12244,COMPLETE
43800,31:02.1,426,COMPLETE
43801,31:02.1,4603,ON_HOLD
43802,31:02.1,12283,PENDING_PAYMENT
43803,31:02.1,8277,COMPLETE
43804,31:02.1,7954,PROCESSING
43805,31:02.1,287,PROCESSING
